idinmueble,cct1,cct2,cct3,cct4,inmueble,principal,alcaldia,coord_x,coord_y,matricula_siieweb,matricula_911,matricula_base_2024_2025,fuente_matricula_base,nivel_proyeccion,participacion_grupo,tasa_ajustada_pct,estado_proyeccion,CVEGEO_AGEB,CVE_MUN,CVE_AGEB,mat_2024_2025,mat_2035_2036,crecimiento_2024_2025_a_2025_2026_pct,crecimiento_2025_2026_a_2026_2027_pct,crecimiento_2026_2027_a_2027_2028_pct,crecimiento_2027_2028_a_2028_2029_pct,crecimiento_2028_2029_a_2029_2030_pct,crecimiento_2029_2030_a_2030_2031_pct,crecimiento_2030_2031_a_2031_2032_pct,crecimiento_2031_2032_a_2032_2033_pct,crecimiento_2032_2033_a_2033_2034_pct,crecimiento_2033_2034_a_2034_2035_pct,crecimiento_2034_2035_a_2035_2036_pct,cambio_absoluto_2024_2025_a_2035_2036,crecimiento_acumulado_2024_2025_a_2035_2036_pct,tasa_media_anual_pct,tendencia_general,observaciones
801301,09DPR2177P,,,,MAESTRO MANUEL BONETA MÉNDEZ,Primaria,Gustavo A. Madero,-99.071142,19.48455,289,308,308,911,Primaria,0.0037921694163999013,-2.4799,OK,0900500011538,005,1538,367,279,-2.4523,-2.514,-2.5788,-2.3529,-2.4096,-2.4691,-2.5316,-2.5974,-2.3333,-2.3891,-2.4476,-88.0,-23.9782,-2.4615,Disminución,Diferencia entre SIIEWeb (289) y Estadística 911 (308); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801302,09DPR3272Z,,,,MAESTRO MARIO DE LA CUEVA,Primaria,Gustavo A. Madero,-99.088806,19.481461,208,212,212,911,Primaria,0.002610194533366166,-2.4799,OK,0900500013337,005,3337,253,192,-2.7668,-2.439,-2.5,-2.1368,-2.6201,-2.6906,-2.3041,-2.3585,-2.4155,-2.4752,-2.5381,-61.0,-24.1107,-2.4769,Disminución,Diferencia entre SIIEWeb (208) y Estadística 911 (212); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801303,09DPR2186X,09DPR2187W,,,MAHATMA GANDHI,Primaria,Gustavo A. Madero,-99.077879,19.48619,280,338,338,911,Primaria,0.004161536567347944,-2.4799,OK,0900500011345,005,1345,403,306,-2.4814,-2.5445,-2.3499,-2.6738,-2.4725,-2.2535,-2.5937,-2.3669,-2.7273,-2.4922,-2.2364,-97.0,-24.0695,-2.4721,Disminución,Diferencia entre SIIEWeb (280) y Estadística 911 (338); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801304,09DPR1360G,09DPR1372L,,,MANUEL GUTIERREZ NAJERA,Primaria,Gustavo A. Madero,-99.08599,19.500742,372,403,403,911,Primaria,0.004961832061068702,-2.4799,OK,0900500010845,005,0845,480,364,-2.5,-2.3504,-2.407,-2.6906,-2.3041,-2.5943,-2.4213,-2.4814,-2.5445,-2.3499,-2.6738,-116.0,-24.1667,-2.4835,Disminución,Diferencia entre SIIEWeb (372) y Estadística 911 (403); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801305,09DPR3223R,,,,MANUEL RUIZ RODRIGUEZ,Primaria,Gustavo A. Madero,-99.08408,19.488882,260,255,260,SIIEWEB,Primaria,0.0032011819748830337,-2.4799,OK,0900500011326,005,1326,310,235,-2.5806,-2.3179,-2.7119,-2.439,-2.5,-2.1978,-2.6217,-2.6923,-2.3715,-2.4291,-2.4896,-75.0,-24.1935,-2.4866,Disminución,Diferencia entre SIIEWeb (260) y Estadística 911 (255); se utilizó SIIEWEB. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801306,09DPR1552W,,,,MÁRTIRES DE URUAPAN,Primaria,Gustavo A. Madero,-99.171713,19.525067,387,395,395,911,Primaria,0.004863334154149224,-2.4799,OK,0900500010366,005,0366,471,357,-2.5478,-2.3965,-2.4554,-2.5172,-2.5822,-2.4096,-2.4691,-2.5316,-2.3377,-2.6596,-2.459,-114.0,-24.2038,-2.4878,Disminución,Diferencia entre SIIEWeb (387) y Estadística 911 (395); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801307,09DES0146B,09DES4146C,,,MAX PLANCK,Secundaria,Gustavo A. Madero,-99.097781,19.486636,490,528,528,911,Secundaria,0.00968771788191259,-1.8477,OK,0900500012907,005,2907,614,500,-1.9544,-1.8272,-1.8613,-1.7241,-1.9298,-1.7889,-1.8215,-1.8553,-1.8904,-1.9268,-1.7682,-114.0,-18.5668,-1.8498,Disminución,Diferencia entre SIIEWeb (490) y Estadística 911 (528); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801308,09DPR1375I,,,,MÉXICO,Primaria,Gustavo A. Madero,-99.1555,19.505349,208,224,224,911,Primaria,0.002757941393745383,-2.4799,OK,0900500010493,005,0493,267,203,-2.6217,-2.3077,-2.3622,-2.8226,-2.0747,-2.5424,-2.6087,-2.6786,-2.2936,-2.3474,-2.4038,-64.0,-23.97,-2.4605,Disminución,Diferencia entre SIIEWeb (208) y Estadística 911 (224); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801309,09DPR1542P,,,,MOCTEZUMA ILHUICAMINA,Primaria,Gustavo A. Madero,-99.074815,19.451971,320,354,354,911,Primaria,0.0043585323811869,-2.4799,OK,0900500012381,005,2381,422,320,-2.3697,-2.6699,-2.4938,-2.3018,-2.6178,-2.4194,-2.4793,-2.5424,-2.3188,-2.6706,-2.439,-102.0,-24.1706,-2.4839,Disminución,Diferencia entre SIIEWeb (320) y Estadística 911 (354); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801310,09DPR1349K,,,,MTRO. JOSÉ HELIODORO BRAVO,Primaria,Gustavo A. Madero,-99.08966,19.45878,117,119,119,911,Primaria,0.0014651563654272347,-2.4799,OK,090050001224A,005,224A,142,108,-2.8169,-2.1739,-2.2222,-3.0303,-2.3438,-2.4,-2.459,-2.521,-2.5862,-2.6549,-1.8182,-34.0,-23.9437,-2.4574,Disminución,Diferencia entre SIIEWeb (117) y Estadística 911 (119); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801311,09DPR1362E,09DPR1363D,,,MTRO. MANUEL C. TELLO,Primaria,Gustavo A. Madero,-99.076838,19.467353,346,383,383,911,Primaria,0.004715587293770008,-2.4799,OK,0900500011985,005,1985,457,346,-2.6258,-2.4719,-2.5346,-2.3641,-2.4213,-2.4814,-2.5445,-2.611,-2.4129,-2.4725,-2.5352,-111.0,-24.2888,-2.4978,Disminución,Diferencia entre SIIEWeb (346) y Estadística 911 (383); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801312,09DPR2584V,09DPR1371M,,,MTRO. MIGUEL A. QUINTANA,Primaria,Gustavo A. Madero,-99.130476,19.500915,619,644,644,911,Primaria,0.007929081507017975,-2.4799,OK,0900500010722,005,0722,768,582,-2.474,-2.5367,-2.4658,-2.5281,-2.4496,-2.5111,-2.4242,-2.4845,-2.5478,-2.451,-2.5126,-186.0,-24.2188,-2.4896,Disminución,Diferencia entre SIIEWeb (619) y Estadística 911 (644); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801313,09DPR2189U,,,,NEPAL,Primaria,Gustavo A. Madero,-99.092574,19.498323,210,236,236,911,Primaria,0.0029056882541246,-2.4799,OK,0900500013178,005,3178,281,213,-2.4911,-2.1898,-2.6119,-2.682,-2.3622,-2.4194,-2.4793,-2.5424,-2.6087,-2.2321,-2.7397,-68.0,-24.1993,-2.4873,Disminución,Diferencia entre SIIEWeb (210) y Estadística 911 (236); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801314,09DES0189Z,09DES4189A,,,OLOF PALME,Secundaria,Gustavo A. Madero,-99.114334,19.497914,548,581,581,911,Secundaria,0.010660159260210635,-1.8477,OK,0900500010987,005,0987,675,550,-1.7778,-1.81,-1.8433,-1.8779,-1.9139,-1.7886,-1.8212,-1.855,-1.89,-1.7513,-1.9608,-125.0,-18.5185,-1.8445,Disminución,Diferencia entre SIIEWeb (548) y Estadística 911 (581); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801315,09DES0147A,09DES4147B,,,OTILIO EDMUNDO MONTAÑO SÁNCHEZ,Secundaria,Gustavo A. Madero,-99.072644,19.481961,597,668,668,911,Secundaria,0.01225643095666214,-1.8477,OK,0900500011538,005,1538,777,633,-1.9305,-1.8373,-1.8717,-1.7711,-1.8031,-1.9774,-1.7291,-1.9062,-1.7937,-1.9787,-1.7081,-144.0,-18.5328,-1.8461,Disminución,Diferencia entre SIIEWeb (597) y Estadística 911 (668); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801316,09DPR1532I,,,,PATRIA NUEVA,Primaria,Gustavo A. Madero,-99.08565,19.48061,233,280,280,911,Primaria,0.003447426742181729,-2.4799,OK,0900500011665,005,1665,334,253,-2.6946,-2.4615,-2.2082,-2.5806,-2.649,-2.381,-2.439,-2.5,-2.5641,-2.2556,-2.6923,-81.0,-24.2515,-2.4934,Disminución,Diferencia entre SIIEWeb (233) y Estadística 911 (280); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801317,09DPR1531J,,,,PRESIDENTE JUÁREZ,Primaria,Gustavo A. Madero,-99.160205,19.516117,404,477,477,911,Primaria,0.005872937700073874,-2.4799,OK,0900500010474,005,0474,569,431,-2.6362,-2.3466,-2.5878,-2.4668,-2.5292,-2.3952,-2.454,-2.5157,-2.3656,-2.6432,-2.4887,-138.0,-24.2531,-2.4936,Disminución,Diferencia entre SIIEWeb (404) y Estadística 911 (477); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801318,09DPR2161O,09DPR2162N,,,PROFR. ALFONSO ANZORENA GONZÁLEZ,Primaria,Gustavo A. Madero,-99.099371,19.50754,311,370,370,911,Primaria,0.004555528195025855,-2.4799,OK,0900500012678,005,2678,441,335,-2.4943,-2.5581,-2.3866,-2.445,-2.5063,-2.5707,-2.3747,-2.4324,-2.4931,-2.5568,-2.3324,-106.0,-24.0363,-2.4682,Disminución,Diferencia entre SIIEWeb (311) y Estadística 911 (370); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801319,09DPR2682W,,,,PROFR. ANTONIO I. DELGADO CASARRUBIAS,Primaria,Gustavo A. Madero,-99.089554,19.470649,287,298,298,911,Primaria,0.003669047032750554,-2.4799,OK,0900500012127,005,2127,355,269,-2.5352,-2.3121,-2.6627,-2.4316,-2.4922,-2.2364,-2.6144,-2.349,-2.7491,-2.4735,-2.5362,-86.0,-24.2254,-2.4903,Disminución,Diferencia entre SIIEWeb (287) y Estadística 911 (298); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801320,09DPR1403O,09DPR1388M,,,PROFR. ARQUELES VELA,Primaria,Gustavo A. Madero,-99.062159,19.473566,391,422,422,911,Primaria,0.005195764590002462,-2.4799,OK,0900500012023,005,2023,503,382,-2.3857,-2.6477,-2.3013,-2.5696,-2.4176,-2.4775,-2.5404,-2.6066,-2.4331,-2.4938,-2.3018,-121.0,-24.0557,-2.4705,Disminución,Diferencia entre SIIEWeb (391) y Estadística 911 (422); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801321,09DPR2203X,,,,PROFR. BENJAMIN GURROLA CARRERA,Primaria,Gustavo A. Madero,-99.10474,19.460013,140,148,148,911,Primaria,0.0018222112780103422,-2.4799,OK,0900500012108,005,2108,176,134,-2.2727,-2.3256,-2.381,-2.439,-2.5,-2.5641,-2.6316,-2.7027,-2.0833,-2.8369,-2.1898,-42.0,-23.8636,-2.4481,Disminución,Diferencia entre SIIEWeb (140) y Estadística 911 (148); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801322,09DPR1401Q,,,,PROFR. CARLOS B. MUNGUIA,Primaria,Gustavo A. Madero,-99.078857,19.485781,331,347,347,911,Primaria,0.0042723467126323566,-2.4799,OK,0900500011345,005,1345,414,314,-2.657,-2.4814,-2.2901,-2.6042,-2.4064,-2.4658,-2.5281,-2.5937,-2.3669,-2.4242,-2.4845,-100.0,-24.1546,-2.4821,Disminución,Diferencia entre SIIEWeb (331) y Estadística 911 (347); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801323,09DPR2648P,,,,PROFR. CARLOS FUENTES MARTÍNEZ,Primaria,Gustavo A. Madero,-99.068886,19.479833,192,213,213,911,Primaria,0.0026225067717311006,-2.4799,OK,0900500011701,005,1701,254,193,-2.3622,-2.8226,-2.4896,-2.1277,-2.6087,-2.6786,-2.2936,-2.3474,-2.4038,-2.4631,-2.5253,-61.0,-24.0157,-2.4659,Disminución,Diferencia entre SIIEWeb (192) y Estadística 911 (213); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801324,09DPR1382S,09DPR1386O,,,PROFR. CELSO FLORES ZAMORA,Primaria,Gustavo A. Madero,-99.089791,19.505841,482,547,547,911,Primaria,0.006734794385619305,-2.4799,OK,0900500012682,005,2682,652,495,-2.454,-2.5157,-2.4194,-2.4793,-2.5424,-2.4348,-2.4955,-2.5594,-2.439,-2.5,-2.3669,-157.0,-24.0798,-2.4733,Disminución,Diferencia entre SIIEWeb (482) y Estadística 911 (547); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801325,09DPR1490Z,,,,PROFR. EFREN VALENZUELA,Primaria,Gustavo A. Madero,-99.092658,19.451827,142,145,145,911,Primaria,0.001785274562915538,-2.4799,OK,090050001231A,005,231A,173,131,-2.3121,-2.9586,-2.439,-2.5,-2.5641,-1.9737,-2.6846,-2.7586,-2.1277,-2.8986,-2.2388,-42.0,-24.2775,-2.4964,Disminución,Diferencia entre SIIEWeb (142) y Estadística 911 (145); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801326,09DPR2965C,,,,PROFR. ENRIQUE VAZQUEZ ISLAS,Primaria,Gustavo A. Madero,-99.071343,19.477675,351,392,392,911,Primaria,0.00482639743905442,-2.4799,OK,0900500011699,005,1699,467,354,-2.3555,-2.6316,-2.4775,-2.3095,-2.6005,-2.4272,-2.4876,-2.551,-2.356,-2.4129,-2.7473,-113.0,-24.197,-2.487,Disminución,Diferencia entre SIIEWeb (351) y Estadística 911 (392); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801327,09DPR3222S,09DPR3271A,,,PROFR. ERNESTO MORENO BELLO,Primaria,Gustavo A. Madero,-99.14061,19.56129,902,933,933,911,Primaria,0.011487318394484117,-2.4799,OK,0900500013267,005,3267,1112,844,-2.4281,-2.4885,-2.552,-2.4248,-2.4851,-2.4465,-2.6123,-2.3605,-2.5275,-2.4803,-2.4277,-268.0,-24.1007,-2.4758,Disminución,Diferencia entre SIIEWeb (902) y Estadística 911 (933); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801328,09DPR2964D,,,,PROFR. FRANCISCO DE LA MAZA CUADRA,Primaria,Gustavo A. Madero,-99.065088,19.466083,434,434,434,Iguales,Primaria,0.0053435114503816794,-2.4799,OK,0900500012042,005,2042,517,392,-2.3211,-2.5743,-2.439,-2.5,-2.5641,-2.4123,-2.4719,-2.5346,-2.3641,-2.6634,-2.4876,-125.0,-24.1779,-2.4848,Disminución,Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801329,09DPR0013S,09DPR4101N,,,PROFR. LAUREANO JIMENEZ Y CORIA,Primaria,Gustavo A. Madero,-99.141525,19.513501,278,317,317,911,Primaria,0.003902979561684314,-2.4799,OK,0900500012856,005,2856,378,287,-2.381,-2.71,-2.507,-2.2857,-2.6316,-2.4024,-2.4615,-2.5237,-2.589,-2.3256,-2.381,-91.0,-24.0741,-2.4727,Disminución,Diferencia entre SIIEWeb (278) y Estadística 911 (317); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801330,09DPR2198B,,,,PROFR. OCAMPO NABOR BOLAÑOS SOTO,Primaria,Gustavo A. Madero,-99.068039,19.470434,368,420,420,911,Primaria,0.005171140113272593,-2.4799,OK,090050001199A,005,199A,501,380,-2.5948,-2.459,-2.521,-2.3707,-2.4283,-2.4887,-2.5522,-2.619,-2.445,-2.5063,-2.3136,-121.0,-24.1517,-2.4817,Disminución,Diferencia entre SIIEWeb (368) y Estadística 911 (420); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801331,09DPR2825C,09DPR2847O,09DBA0170F,09DBS0013O,PROFR. PABLO DAMIAN GONZÁLEZ,Primaria,Gustavo A. Madero,-99.076692,19.497383,387,438,438,911,Primaria,0.0053927604038414186,-2.4799,OK,090050001103A,005,103A,522,396,-2.4904,-2.554,-2.4194,-2.4793,-2.5424,-2.3913,-2.4499,-2.5114,-2.5761,-2.4038,-2.4631,-126.0,-24.1379,-2.4801,Disminución,Diferencia entre SIIEWeb (387) y Estadística 911 (438); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801332,09DPR3065S,,,,PROFR. QUINTIL GOMEZ ÁLVAREZ,Primaria,Gustavo A. Madero,-99.082094,19.478258,273,262,273,SIIEWEB,Primaria,0.0033612410736271856,-2.4799,OK,090050001167A,005,167A,325,247,-2.4615,-2.5237,-2.2654,-2.649,-2.381,-2.439,-2.5,-2.5641,-2.2556,-2.6923,-2.3715,-78.0,-24.0,-2.464,Disminución,Diferencia entre SIIEWeb (273) y Estadística 911 (262); se utilizó SIIEWEB. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801333,09DPR2673O,09DPR3270B,,,PROFR. RAMON ANDRADE CARMONA,Primaria,Gustavo A. Madero,-99.13523,19.567037,1071,1144,1144,911,Primaria,0.014085200689485348,-2.4799,OK,0900500010027,005,0027,1364,1034,-2.4927,-2.4812,-2.4672,-2.5296,-2.4331,-2.4938,-2.5575,-2.4497,-2.4215,-2.4816,-2.5448,-330.0,-24.1935,-2.4866,Disminución,Diferencia entre SIIEWeb (1071) y Estadística 911 (1144); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801334,09DPR2659V,,,,PROFR. ROBERTO OROPEZA NAJERA,Primaria,Gustavo A. Madero,-99.060503,19.470693,318,329,329,911,Primaria,0.004050726422063531,-2.4799,OK,0900500012023,005,2023,392,298,-2.551,-2.356,-2.4129,-2.4725,-2.5352,-2.6012,-2.3739,-2.4316,-2.4922,-2.5559,-2.2951,-94.0,-23.9796,-2.4616,Disminución,Diferencia entre SIIEWeb (318) y Estadística 911 (329); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801335,09DPR2159Z,,,,PROFR. VALENTÍN ZAMORA OROZCO,Primaria,Gustavo A. Madero,-99.102187,19.51058,337,371,371,911,Primaria,0.00456784043339079,-2.4799,OK,0900500012894,005,2894,442,336,-2.4887,-2.3202,-2.6128,-2.439,-2.5,-2.5641,-2.3684,-2.4259,-2.4862,-2.5496,-2.3256,-106.0,-23.9819,-2.4619,Disminución,Diferencia entre SIIEWeb (337) y Estadística 911 (371); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801336,09DPR2748O,,,,PROFRA. CONSUELO MARTÍNEZ DE CUERVO,Primaria,Gustavo A. Madero,-99.093456,19.507759,478,499,499,911,Primaria,0.006143806944102438,-2.4799,OK,0900500012663,005,2663,595,451,-2.521,-2.4138,-2.4735,-2.5362,-2.4164,-2.4762,-2.5391,-2.4048,-2.6694,-2.3207,-2.5918,-144.0,-24.2017,-2.4876,Disminución,Diferencia entre SIIEWeb (478) y Estadística 911 (499); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801337,09DPR3033Z,,,,PROFRA. ISABEL ROBLES ESPEJEL,Primaria,Gustavo A. Madero,-99.095921,19.510886,274,306,306,911,Primaria,0.003767544939670032,-2.4799,OK,0900500012644,005,2644,365,277,-2.4658,-2.5281,-2.5937,-2.3669,-2.4242,-2.4845,-2.5478,-2.6144,-2.349,-2.4055,-2.4648,-88.0,-24.1096,-2.4768,Disminución,Diferencia entre SIIEWeb (274) y Estadística 911 (306); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801338,09DPR3012N,,,,PROFRA. JUSTINA GONZÁLEZ MARTINEZ,Primaria,Gustavo A. Madero,-99.138451,19.52368,413,425,425,911,Primaria,0.005232701305097267,-2.4799,OK,0900500010332,005,0332,507,384,-2.5641,-2.4291,-2.4896,-2.5532,-2.4017,-2.4609,-2.5229,-2.5882,-2.4155,-2.4752,-2.5381,-123.0,-24.2604,-2.4944,Disminución,Diferencia entre SIIEWeb (413) y Estadística 911 (425); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801339,09DPR2986P,,,,RAMON LÓPEZ VELARDE,Primaria,Gustavo A. Madero,-99.149172,19.518759,193,217,217,911,Primaria,0.0026717557251908397,-2.4799,OK,0900500013303,005,3303,259,196,-2.7027,-2.381,-2.439,-2.5,-2.5641,-2.6316,-2.2523,-2.3041,-2.8302,-2.4272,-2.4876,-63.0,-24.3243,-2.5019,Disminución,Diferencia entre SIIEWeb (193) y Estadística 911 (217); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801340,09DPR1523A,,,,REGENTE URUCHURTU,Primaria,Gustavo A. Madero,-99.163169,19.525663,294,314,314,911,Primaria,0.00386604284658951,-2.4799,OK,0900500010370,005,0370,374,284,-2.4064,-2.4658,-2.5281,-2.5937,-2.3669,-2.4242,-2.4845,-2.5478,-2.2876,-2.6756,-2.4055,-90.0,-24.0642,-2.4715,Disminución,Diferencia entre SIIEWeb (294) y Estadística 911 (314); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801341,09DPR2175R,09DPR2176Q,,,REPÚBLICA DE BIRMANIA,Primaria,Gustavo A. Madero,-99.068614,19.474413,366,408,408,911,Primaria,0.005023393252893376,-2.4799,OK,0900500011932,005,1932,486,369,-2.4691,-2.5316,-2.381,-2.439,-2.5,-2.5641,-2.3923,-2.451,-2.5126,-2.5773,-2.381,-117.0,-24.0741,-2.4727,Disminución,Diferencia entre SIIEWeb (366) y Estadística 911 (408); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801342,09DPR2169G,,,,REPÚBLICA DE COLOMBIA,Primaria,Gustavo A. Madero,-99.133484,19.479744,282,305,305,911,Primaria,0.003755232701305097,-2.4799,OK,0900500011400,005,1400,364,276,-2.4725,-2.5352,-2.6012,-2.3739,-2.4316,-2.4922,-2.5559,-2.623,-2.3569,-2.4138,-2.4735,-88.0,-24.1758,-2.4846,Disminución,Diferencia entre SIIEWeb (282) y Estadística 911 (305); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801343,09DES0085E,09DES4085F,,,REPÚBLICA DE FRANCIA,Secundaria,Gustavo A. Madero,-99.15944,19.509536,1318,1261,1318,SIIEWEB,Secundaria,0.024182598803713626,-1.8477,OK,0900500010489,005,0489,1532,1248,-1.8277,-1.8617,-1.8293,-1.8634,-1.8284,-1.8625,-1.8248,-1.8587,-1.8182,-1.8519,-1.8868,-284.0,-18.5379,-1.8467,Disminución,Diferencia entre SIIEWeb (1318) y Estadística 911 (1261); se utilizó SIIEWEB. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801344,09DPR2157B,,,,REPÚBLICA DE HUNGRIA,Primaria,Gustavo A. Madero,-99.089381,19.506373,338,354,354,911,Primaria,0.0043585323811869,-2.4799,OK,0900500012682,005,2682,422,320,-2.3697,-2.6699,-2.4938,-2.3018,-2.6178,-2.4194,-2.4793,-2.5424,-2.3188,-2.6706,-2.439,-102.0,-24.1706,-2.4839,Disminución,Diferencia entre SIIEWeb (338) y Estadística 911 (354); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801345,09DPR2182A,,,,REPÚBLICA DE PAKISTAN,Primaria,Gustavo A. Madero,-99.10464,19.473706,231,286,286,911,Primaria,0.003521300172371337,-2.4799,OK,0900500011646,005,1646,341,259,-2.6393,-2.4096,-2.4691,-2.5316,-2.2727,-2.6578,-2.3891,-2.4476,-2.509,-2.5735,-2.2642,-82.0,-24.0469,-2.4695,Disminución,Diferencia entre SIIEWeb (231) y Estadística 911 (286); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801346,09DPR1489K,,,,REPÚBLICA DE SUDAN,Primaria,Gustavo A. Madero,-99.06914,19.485771,214,270,270,911,Primaria,0.003324304358532381,-2.4799,OK,0900500011364,005,1364,322,244,-2.4845,-2.5478,-2.6144,-2.349,-2.4055,-2.4648,-2.5271,-2.5926,-2.2814,-2.7237,-2.4,-78.0,-24.2236,-2.4901,Disminución,Diferencia entre SIIEWeb (214) y Estadística 911 (270); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
801347,09DES0240G,09DES4240H,,,REPÚBLICA DE SUDÁFRICA,Secundaria,Gustavo A. Madero,-99.148754,19.520077,269,282,282,911,Secundaria,0.005174122050566951,-1.8477,OK,0900500013303,005,3303,328,267,-1.8293,-1.8634,-1.8987,-1.9355,-1.6447,-2.0067,-1.7065,-2.0833,-1.773,-1.8051,-1.8382,-61.0,-18.5976,-1.8532,Disminución,Diferencia entre SIIEWeb (269) y Estadística 911 (282); se utilizó 911. Proyección técnica para planeación; no sustituye cifras oficiales de la AEFCM.
